Player Id,Name,Position,Games Played,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Safties,Passes Defended,Ints,Ints for TDs,Int Yards,Yards Per Int,Longest Int Return,Receptions,Receiving Yards,Receiving TDs,Receptions Longer than 20 Yards,Receptions Longer than 40 Yards,First Down Receptions,Fumbles,Yards Per Reception,Yards Per Game,Rushing Attempts,Rushing Attempts Per Game,Rushing Yards,Yards Per Carry,Rushing Yards Per Game,Rushing TDs,Rushing First Downs,Percentage of Rushing First Downs,Rushing More Than 20 Yards,Rushing More Than 40 Yards,Passes Attempted,Passes Completed,Passing Yards,TD Passes,Completion Percentage,Pass Attempts Per Game,Passing Yards Per Attempt,Passing Yards Per Game,Percentage of TDs per Attempts,Int Rate
k.j.wright/2495252,"Wright, K.J.",DE,92,592.0,380.0,212.0,11.5,0.0,24.0,1.0,0.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karlklug/2495300,"Klug, Karl",DE,94,110.0,74.0,36.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kedricgolston/2506964,"Golston, Kedric",DE,142,224.0,136.0,88.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kendalllangford/270,"Langford, Kendall",DE,135,290.0,208.0,82.0,22.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koamisi/496820,"Misi, Koa",DE,84,358.0,258.0,100.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kylelove/2507837,"Love, Kyle",DE,68,104.0,55.0,49.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kylewilber/2532974,"Wilber, Kyle",DE,73,109.0,73.0,36.0,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kylewilliams/2506931,"Williams, Kyle",DE,151,534.0,344.0,190.0,40.5,0.0,9.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamarrhouston/496794,"Houston, Lamarr",DE,90,285.0,217.0,68.0,25.0,0.0,6.0,1.0,0.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lavontedavid/2532828,"David, Lavonte",DE,78,664.0,472.0,192.0,18.0,1.0,36.0,10.0,2.0,148.0,65.7,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lawrenceguy/2495481,"Guy, Lawrence",DE,67,128.0,69.0,59.0,6.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legerdouzable/2507373,"Douzable, Leger",DE,107,159.0,91.0,68.0,6.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letroyguion/1720,"Guion, Letroy",DE,112,173.0,108.0,65.0,8.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenzoalexander/2506268,"Alexander, Lorenzo",DE,143,268.0,188.0,80.0,21.5,0.0,12.0,1.0,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malcolmsmith/2499278,"Smith, Malcolm",DE,88,355.0,269.0,86.0,6.0,0.0,16.0,4.0,1.0,96.0,61.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marioaddison/2530474,"Addison, Mario",DE,79,109.0,69.0,40.0,25.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mariowilliams/2495982,"Williams, Mario",DE,158,399.0,317.0,82.0,97.5,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markbarron/2532789,"Barron, Mark",DE,78,482.0,367.0,115.0,7.0,0.0,33.0,5.0,0.0,23.0,17.5,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
markherzlich/2495164,"Herzlich, Mark",DE,88,173.0,118.0,55.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michaelbennett/2507617,"Bennett, Michael",DE,109,253.0,185.0,68.0,45.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michaeljohnson/2507784,"Johnson, Michael",DE,125,316.0,215.0,101.0,39.0,0.0,30.0,3.0,0.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mikedaniels/2532826,"Daniels, Mike",DE,78,158.0,110.0,48.0,22.0,0.0,4.0,1.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mikemorgan/2530790,"Morgan, Mike",DE,76,69.0,42.0,27.0,1.0,0.0,1.0,1.0,0.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mitchunrein/2508016,"Unrein, Mitch",DE,83,94.0,62.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muhammadwilkerson/2495490,"Wilkerson, Muhammad",DE,92,359.0,217.0,142.0,41.0,1.0,24.0,1.0,0.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mychalkendricks/2532890,"Kendricks, Mychal",DE,70,382.0,288.0,94.0,12.0,0.0,20.0,3.0,0.0,25.0,8.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nigelbradham/2532800,"Bradham, Nigel",DE,73,373.0,243.0,130.0,5.5,0.0,16.0,2.0,0.0,28.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oliviervernon/2533534,"Vernon, Olivier",DE,80,259.0,187.0,72.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paulkruger/80656,"Kruger, Paul",DE,114,221.0,144.0,77.0,35.0,1.0,23.0,2.0,0.0,26.0,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paulsoliai/2507195,"Soliai, Paul",DE,138,219.0,158.0,61.0,5.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pernellmcphee/2495201,"McPhee, Pernell",DE,83,161.0,119.0,42.0,27.0,0.0,10.0,1.0,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
philipwheeler/330,"Wheeler, Philip",DE,133,550.0,376.0,174.0,6.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ricardomathews/1037901,"Mathews, Ricardo",DE,96,108.0,66.0,42.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robertayers/71193,"Ayers, Robert",DE,108,234.0,172.0,62.0,33.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robertmathis/2505566,"Mathis, Robert",DE,192,527.0,397.0,130.0,123.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robertquinn/2495485,"Quinn, Robert",DE,80,186.0,154.0,32.0,54.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robninkovich/2495920,"Ninkovich, Rob",DE,131,460.0,274.0,186.0,46.0,0.0,23.0,5.0,1.0,42.0,26.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ryankerrigan/2495190,"Kerrigan, Ryan",DE,96,322.0,239.0,83.0,58.5,0.0,21.0,2.0,2.0,37.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samacho/2495101,"Acho, Sam",DE,82,190.0,145.0,45.0,14.0,0.0,10.0,3.0,0.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seanlee/496937,"Lee, Sean",DE,75,567.0,371.0,196.0,2.5,0.0,24.0,12.0,2.0,305.0,87.3,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seanweatherspoon/496963,"Weatherspoon, Sean",DE,65,328.0,242.0,86.0,8.0,0.0,15.0,2.0,1.0,77.0,77.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheamcclellin/2532907,"McClellin, Shea",DE,66,202.0,114.0,88.0,8.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stephentulloch/2506921,"Tulloch, Stephen",DE,159,949.0,677.0,272.0,14.5,0.0,26.0,5.0,0.0,27.0,22.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tambahali/2506883,"Hali, Tamba",DE,172,587.0,452.0,135.0,89.5,1.0,13.0,2.0,1.0,1.0,1.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
terrellsuggs/2505660,"Suggs, Terrell",DE,197,763.0,536.0,227.0,114.5,1.0,50.0,7.0,2.0,144.0,77.5,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thomasdavis/2506352,"Davis, Thomas",DE,149,939.0,687.0,252.0,25.5,0.0,46.0,13.0,0.0,79.0,28.2,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trentcole/2506482,"Cole, Trent",DE,176,617.0,467.0,150.0,90.5,1.0,18.0,1.0,1.0,19.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tysonalualu/496760,"Alualu, Tyson",DE,110,258.0,177.0,81.0,17.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tysonjackson/71341,"Jackson, Tyson",DE,122,267.0,168.0,99.0,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vancewalker/79657,"Walker, Vance",DE,104,171.0,119.0,52.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vincentrey/2507843,"Rey, Vincent",DE,98,393.0,236.0,157.0,6.0,0.0,23.0,4.0,1.0,35.0,20.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vinnycurry/2532825,"Curry, Vinny",DE,68,88.0,69.0,19.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vonmiller/2495202,"Miller, Von",DE,88,338.0,266.0,72.0,73.5,0.0,13.0,1.0,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wallacegilberry/1332,"Gilberry, Wallace",DE,124,191.0,126.0,65.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whitneymercilus/2533049,"Mercilus, Whitney",DE,78,227.0,152.0,75.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
williamhayes/4483,"Hayes, William",DE,124,313.0,227.0,86.0,34.5,0.0,6.0,1.0,0.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
willieyoung/2508063,"Young, Willie",DE,94,179.0,118.0,61.0,30.0,0.0,13.0,1.0,0.0,39.0,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaronrodgers/2506363,"Rodgers, Aaron",QB,142,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,4657.0,3034.0,329.0,297.0,65.14923770667812,32.79577464788732,0.07064633884474984,2.316901408450704,6.377496242216019,1.5460596950826713
alexsmith/2506340,"Smith, Alex",QB,141,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,4108.0,2536.0,1789.0,157.0,61.733203505355405,29.134751773049647,0.435491723466407,12.687943262411348,3.8218111002921127,2.2151898734177213
andrewluck/2533031,"Luck, Andrew",QB,70,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,2651.0,1570.0,0.0,132.0,59.222934741606934,37.871428571428574,0.0,0.0,4.979253112033195,2.5650697849867976
andydalton/2495143,"Dalton, Andy",QB,93,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,3060.0,1920.0,0.0,142.0,62.745098039215684,32.903225806451616,0.0,0.0,4.640522875816994,2.6470588235294117
archiemanning/2520076,"Manning, Archie",QB,151,,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,3642.0,2011.0,2180.0,125.0,55.21691378363537,24.119205298013245,0.598572213069742,14.437086092715232,3.4321801208127405,4.750137287204832
babeparilli/2522723,"Parilli, Babe",QB,189,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,3330.0,1552.0,2447.0,178.0,46.606606606606604,17.61904761904762,0.7348348348348348,12.947089947089948,5.345345345345345,6.606606606606606
benroethlisberger/2506109,"Roethlisberger, Ben",QB,185,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,5932.0,3804.0,0.0,301.0,64.1267700606878,32.064864864864866,0.0,0.0,5.074173971679029,2.6972353337828725
berniekosar/2501648,"Kosar, Bernie",QB,126,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,3365.0,1994.0,2204.0,124.0,59.25705794947994,26.706349206349206,0.6549777117384844,17.49206349206349,3.684992570579495,2.5854383358098065
billkenney/2518350,"Kenney, Bill",QB,106,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,2430.0,1330.0,1091.0,105.0,54.73251028806584,22.92452830188679,0.44897119341563785,10.29245283018868,4.320987654320987,3.539094650205761
billnelsen/2522007,"Nelsen, Bill",QB,90,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,1905.0,963.0,417.0,98.0,50.55118110236221,21.166666666666668,0.2188976377952756,4.633333333333334,5.1443569553805775,5.301837270341207
billyjoetolliver/2503371,"Tolliver, Billy Joe",QB,79,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,1707.0,891.0,2459.0,59.0,52.196836555360285,21.60759493670886,1.440538957234915,31.126582278481013,3.456356180433509,3.7492677211482133
billykilmer/2518441,"Kilmer, Billy",QB,170,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,2984.0,1585.0,969.0,152.0,53.116621983914214,17.55294117647059,0.3247319034852547,5.7,5.093833780160858,4.892761394101877
billywade/2528039,"Wade, Billy",QB,128,,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,2523.0,1370.0,1224.0,124.0,54.300435988902095,19.7109375,0.48513674197384066,9.5625,4.914783987316686,5.3111375346809355
blakebortles/2543477,"Bortles, Blake",QB,46,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,1706.0,1003.0,0.0,69.0,58.79249706916765,37.08695652173913,0.0,0.0,4.0445486518171165,2.9894490035169987
bobbylayne/2519200,"Layne, Bobby",QB,175,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,3700.0,1814.0,403.0,196.0,49.027027027027025,21.142857142857142,0.10891891891891892,2.302857142857143,5.297297297297297,6.567567567567567
bobbythomason/2527299,"Thomason, Bobby",QB,85,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,1346.0,687.0,680.0,68.0,51.04011887072808,15.83529411764706,0.5052005943536404,8.0,5.052005943536404,6.686478454680535
bobwaterfield/2528326,"Waterfield, Bob",QB,91,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,1617.0,814.0,655.0,97.0,50.34013605442177,17.76923076923077,0.40507111935683365,7.197802197802198,5.998763141620285,7.915893630179345
boomeresiason/2500562,"Esiason, Boomer",QB,187,,,,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,5205.0,2969.0,530.0,247.0,57.04130643611912,27.834224598930483,0.10182516810758886,2.834224598930481,4.745437079731028,3.5350624399615755
bradjohnson/2501411,"Johnson, Brad",QB,177,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,4326.0,2668.0,2349.0,166.0,61.67360147942672,24.440677966101696,0.542995839112344,13.271186440677965,3.837263060564031,2.820157189089228
byronleftwich/2505673,"Leftwich, Byron",QB,60,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,1605.0,930.0,1490.0,58.0,57.943925233644855,26.75,0.9283489096573209,24.833333333333332,3.6137071651090342,2.6168224299065423
camnewton/2495455,"Newton, Cam",QB,93,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,2928.0,1710.0,0.0,136.0,58.40163934426229,31.483870967741936,0.0,0.0,4.644808743169399,2.663934426229508
carsonpalmer/2505245,"Palmer, Carson",QB,175,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,6040.0,3777.0,731.0,285.0,62.533112582781456,34.51428571428571,0.12102649006622516,4.177142857142857,4.718543046357616,2.980132450331126
cecilisbell/2517198,"Isbell, Cecil",QB,54,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,818.0,411.0,1408.0,61.0,50.24449877750611,15.148148148148149,1.7212713936430317,26.074074074074073,7.45721271393643,6.356968215158925
chadhenne/252,"Henne, Chad",QB,65,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,1954.0,1159.0,1427.0,58.0,59.31422722620267,30.06153846153846,0.7302968270214943,21.953846153846154,2.968270214943705,3.224155578300921
chadpennington/2504181,"Pennington, Chad",QB,89,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,2471.0,1632.0,1121.0,102.0,66.0461351679482,27.764044943820224,0.45366248482395793,12.595505617977528,4.127883447996762,2.5900445163901256
charleyjohnson/2517588,"Johnson, Charley",QB,165,,,,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,3392.0,1737.0,1135.0,170.0,51.20872641509434,20.55757575757576,0.33461084905660377,6.878787878787879,5.011792452830189,5.336084905660377
charliebatch/2499567,"Batch, Charlie",QB,80,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,1604.0,908.0,2069.0,61.0,56.60847880299252,20.05,1.2899002493765586,25.8625,3.802992518703242,3.2418952618453867
chrischandler/2500048,"Chandler, Chris",QB,180,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,4005.0,2328.0,2781.0,170.0,58.127340823970044,22.25,0.6943820224719102,15.45,4.2446941323345815,3.645443196004994
colinkaepernick/2495186,"Kaepernick, Colin",QB,69,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,1692.0,1011.0,35.0,72.0,59.75177304964539,24.52173913043478,0.020685579196217493,0.5072463768115942,4.25531914893617,1.773049645390071
cottondavidson/2512498,"Davidson, Cotton",QB,111,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,1752.0,770.0,1091.0,73.0,43.949771689497716,15.783783783783784,0.622716894977169,9.82882882882883,4.166666666666666,6.164383561643835
danpastorini/2522826,"Pastorini, Dan",QB,140,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,3055.0,1556.0,1651.0,103.0,50.932896890343706,21.821428571428573,0.5404255319148936,11.792857142857143,3.3715220949263505,5.270049099836334
darylelamonica/2519016,"Lamonica, Daryle",QB,151,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,2601.0,1288.0,2011.0,164.0,49.51941560938101,17.225165562913908,0.7731641676278355,13.317880794701987,6.305267204921185,5.3056516724336795
davidcarr/2504804,"Carr, David",QB,94,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,2267.0,1353.0,1061.0,65.0,59.68239964711072,24.117021276595743,0.46801940891045435,11.287234042553191,2.867225408028231,3.1318923687692983
davidgarrard/2505101,"Garrard, David",QB,86,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,2281.0,1406.0,691.0,89.0,61.63963174046471,26.523255813953487,0.30293730819815873,8.034883720930232,3.9017974572555896,2.367382726874178
derekanderson/2506546,"Anderson, Derek",QB,73,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,1596.0,865.0,2929.0,60.0,54.19799498746867,21.863013698630137,1.8352130325814537,40.12328767123287,3.7593984962406015,3.7593984962406015
derekcarr/2543499,"Carr, Derek",QB,47,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,1732.0,1055.0,0.0,81.0,60.91224018475751,36.851063829787236,0.0,0.0,4.676674364896074,1.7898383371824482
donmajkowski/2501847,"Majkowski, Don",QB,90,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,1905.0,1056.0,1966.0,66.0,55.43307086614173,21.166666666666668,1.032020997375328,21.844444444444445,3.4645669291338583,3.5170603674540684
dougflutie/2500660,"Flutie, Doug",QB,92,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,2151.0,1177.0,1422.0,86.0,54.71873547187355,23.380434782608695,0.6610878661087866,15.456521739130435,3.9981403998140403,3.1613203161320316
drewbrees/2504775,"Brees, Drew",QB,233,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,8758.0,5836.0,221.0,465.0,66.63621831468372,37.587982832618025,0.02523407170586892,0.9484978540772532,5.309431377026719,2.511989038593286
eddielebaron/2519233,"LeBaron, Eddie",QB,134,,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,1796.0,898.0,1846.0,104.0,50.0,13.402985074626866,1.0278396436525612,13.776119402985074,5.79064587973274,7.850779510022271
elimanning/2505996,"Manning, Eli",QB,201,,,,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,6825.0,4072.0,0.0,320.0,59.663003663003664,33.95522388059702,0.0,0.0,4.688644688644689,3.15018315018315
frantarkenton/2527019,"Tarkenton, Fran",QB,246,,,,,,,266.0,,,,,,,,,,,,,,,,,,,,,,,,6467.0,3686.0,0.0,342.0,56.99706200711303,26.288617886178862,0.0,0.0,5.288387196536261,4.113190041750425
garydanielson/2512449,"Danielson, Gary",QB,101,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,1932.0,1105.0,2554.0,81.0,57.19461697722568,19.128712871287128,1.3219461697722568,25.287128712871286,4.192546583850932,4.037267080745342
greglandry/2519027,"Landry, Greg",QB,146,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,2300.0,1276.0,4195.0,98.0,55.47826086956522,15.753424657534246,1.8239130434782609,28.732876712328768,4.260869565217392,4.478260869565218
jackkemp/2518315,"Kemp, Jack",QB,122,,,,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,3073.0,1436.0,1016.0,114.0,46.72958021477383,25.188524590163933,0.330621542466645,8.327868852459016,3.709729905629678,5.955092743247641
jakedelhomme/2500361,"Delhomme, Jake",QB,103,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,2932.0,1741.0,2341.0,126.0,59.379263301500686,28.466019417475728,0.798431105047749,22.728155339805824,4.297407912687586,3.44474761255116
jameiswinston/2552033,"Winston, Jameis",QB,32,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,1102.0,657.0,0.0,50.0,59.61887477313974,34.4375,0.0,0.0,4.537205081669692,2.9945553539019962
jasoncampbell/2506364,"Campbell, Jason",QB,90,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,2518.0,1519.0,339.0,87.0,60.325655281969816,27.977777777777778,0.1346306592533757,3.7666666666666666,3.4551231135822085,2.3828435266084194
jaycutler/2495824,"Cutler, Jay",QB,139,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,4491.0,2782.0,0.0,208.0,61.946114451124465,32.30935251798561,0.0,0.0,4.631485192607437,3.250946337118682
jayfiedler/2500619,"Fiedler, Jay",QB,76,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,1717.0,1008.0,804.0,69.0,58.707047175305775,22.592105263157894,0.46825859056493885,10.578947368421053,4.01863715783343,3.84391380314502
jayschroeder/2502859,"Schroeder, Jay",QB,118,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,2808.0,1426.0,832.0,114.0,50.78347578347579,23.796610169491526,0.2962962962962963,7.0508474576271185,4.05982905982906,3.8461538461538463
jeffgarcia/2500758,"Garcia, Jeff",QB,125,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,3676.0,2264.0,937.0,161.0,61.58868335146899,29.408,0.25489662676822633,7.496,4.379760609357998,2.2578890097932534
jeffgeorge/2500788,"George, Jeff",QB,131,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,3967.0,2298.0,866.0,154.0,57.927905218048906,30.282442748091604,0.21830098311066298,6.6106870229007635,3.8820267204436605,2.8485001260398284
jimeverett/2500577,"Everett, Jim",QB,158,,,,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,4923.0,2841.0,457.0,203.0,57.70871419865935,31.158227848101266,0.09282957546211659,2.892405063291139,4.123501929717651,3.5547430428600446
jimfinks/2514031,"Finks, Jim",QB,79,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,1382.0,661.0,558.0,55.0,47.829232995658465,17.49367088607595,0.4037626628075253,7.063291139240507,3.979739507959479,6.367583212735166
jimharbaugh/2501019,"Harbaugh, Jim",QB,177,,,,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,3918.0,2305.0,576.0,129.0,58.831036242981114,22.135593220338983,0.14701378254211334,3.2542372881355934,3.2924961715160794,2.986217457886677
jimhardy/2515825,"Hardy, Jim",QB,69,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,912.0,423.0,2664.0,54.0,46.381578947368425,13.217391304347826,2.9210526315789473,38.608695652173914,5.921052631578947,8.00438596491228
jimhart/2516025,"Hart, Jim",QB,201,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,5076.0,2593.0,1703.0,209.0,51.08353033884949,25.253731343283583,0.3355003940110323,8.472636815920398,4.117415287628053,4.8660362490149724
jimzorn/2529688,"Zorn, Jim",QB,140,,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,3149.0,1669.0,1073.0,111.0,53.00095268339155,22.492857142857144,0.3407430930454112,7.664285714285715,3.524928548745634,4.477611940298507
joeferguson/2513953,"Ferguson, Joe",QB,186,,,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,4519.0,2369.0,3166.0,196.0,52.423102456295645,24.295698924731184,0.7005974773179907,17.021505376344088,4.337242752821421,4.624917017039168
joeflacco/382,"Flacco, Joe",QB,138,,,,,,,117.0,,,,,,,,,,,,,,,,,,,,,,,,4742.0,2915.0,0.0,182.0,61.471952762547446,34.36231884057971,0.0,0.0,3.8380430198228592,2.467313369886124
joenamath/2521943,"Namath, Joe",QB,140,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,3762.0,1886.0,2109.0,173.0,50.13290802764487,26.87142857142857,0.5606060606060606,15.064285714285715,4.5986177565124935,5.847953216374268
joetheismann/2527196,"Theismann, Joe",QB,167,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,3602.0,2044.0,241.0,160.0,56.746252082176575,21.568862275449103,0.06690727373681288,1.4431137724550898,4.4419766796224325,3.8312048861743477
joeyharrington/2505011,"Harrington, Joey",QB,81,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,2538.0,1424.0,0.0,79.0,56.10717100078803,31.333333333333332,0.0,0.0,3.1126871552403466,3.3490937746256897
